Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
2	l2-2	258	netdev://[00:00:00:00:00:11]	InNacks	0	0	0	0
2	l2-2	258	netdev://[00:00:00:00:00:11]	OutNacks	0	0	0	0
2	l2-2	258	netdev://[00:00:00:00:00:11]	InSatisfiedInterests	28.48	0	23	0
2	l2-2	258	netdev://[00:00:00:00:00:11]	InTimedOutInterests	0	0	0	0
2	l2-2	258	netdev://[00:00:00:00:00:11]	OutSatisfiedInterests	0	0	0	0
2	l2-2	258	netdev://[00:00:00:00:00:11]	OutTimedOutInterests	0	0	0	0
2	l2-2	259	netdev://[00:00:00:00:00:13]	InInterests	72.48	1.41562	74	1.44531
2	l2-2	259	netdev://[00:00:00:00:00:13]	OutInterests	0	0	0	0
2	l2-2	259	netdev://[00:00:00:00:00:13]	InData	0	0	0	0
2	l2-2	259	netdev://[00:00:00:00:00:13]	OutData	72.48	74.6034	74	76.168
2	l2-2	259	netdev://[00:00:00:00:00:13]	InNacks	0	0	0	0
2	l2-2	259	netdev://[00:00:00:00:00:13]	OutNacks	0	0	0	0
2	l2-2	259	netdev://[00:00:00:00:00:13]	InSatisfiedInterests	26.24	0	25	0
2	l2-2	259	netdev://[00:00:00:00:00:13]	InTimedOutInterests	0	0	0	0
2	l2-2	259	netdev://[00:00:00:00:00:13]	OutSatisfiedInterests	0	0	0	0
2	l2-2	259	netdev://[00:00:00:00:00:13]	OutTimedOutInterests	0	0	0	0
2	l2-2	-1	all	SatisfiedInterests	137.92	0	136	0
2	l2-2	-1	all	TimedOutInterests	0	0	0	0
2	l2-3	1	internal://	InInterests	0	0	0	0
2	l2-3	1	internal://	OutInterests	0	0	0	0
2	l2-3	1	internal://	InData	0	0	0	0
2	l2-3	1	internal://	OutData	0	0	0	0
2	l2-3	1	internal://	InNacks	0	0	0	0
2	l2-3	1	internal://	OutNacks	0	0	0	0
2	l2-3	1	internal://	InSatisfiedInterests	0	0	0	0
2	l2-3	1	internal://	InTimedOutInterests	0	0	0	0
2	l2-3	1	internal://	OutSatisfiedInterests	0.16	0	0	0
2	l2-3	1	internal://	OutTimedOutInterests	0	0	0	0
2	l2-3	2	internal://	InInterests	0	0	0	0
2	l2-3	2	internal://	OutInterests	0	0	0	0
2	l2-3	2	internal://	InData	0	0	0	0
2	l2-3	2	internal://	OutData	0	0	0	0
2	l2-3	2	internal://	InNacks	0	0	0	0
2	l2-3	2	internal://	OutNacks	0	0	0	0
2	l2-3	2	internal://	InSatisfiedInterests	0.16	0	0	0
2	l2-3	2	internal://	InTimedOutInterests	0	0	0	0
2	l2-3	2	internal://	OutSatisfiedInterests	0	0	0	0
2	l2-3	2	internal://	OutTimedOutInterests	0	0	0	0
2	l2-3	257	netdev://[00:00:00:00:00:0a]	InInterests	0	0	0	0
2	l2-3	257	netdev://[00:00:00:00:00:0a]	OutInterests	60.64	1.18437	58	1.13281
2	l2-3	257	netdev://[00:00:00:00:00:0a]	InData	60.64	62.4166	58	59.6992
2	l2-3	257	netdev://[00:00:00:00:00:0a]	OutData	0	0	0	0
2	l2-3	257	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
2	l2-3	257	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
2	l2-3	257	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	0	0	0	0
2	l2-3	257	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
2	l2-3	257	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	60.64	0	58	0
2	l2-3	257	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
2	l2-3	258	netdev://[00:00:00:00:00:15]	InInterests	84.32	1.64687	91	1.77734
2	l2-3	258	netdev://[00:00:00:00:00:15]	OutInterests	0	0	0	0
2	l2-3	258	netdev://[00:00:00:00:00:15]	InData	0	0	0	0
2	l2-3	258	netdev://[00:00:00:00:00:15]	OutData	84.32	86.7903	91	93.666
2	l2-3	258	netdev://[00:00:00:00:00:15]	InNacks	0	0	0	0
2	l2-3	258	netdev://[00:00:00:00:00:15]	OutNacks	0	0	0	0
2	l2-3	258	netdev://[00:00:00:00:00:15]	InSatisfiedInterests	34.56	0	31	0
2	l2-3	258	netdev://[00:00:00:00:00:15]	InTimedOutInterests	0	0	0	0
2	l2-3	258	netdev://[00:00:00:00:00:15]	OutSatisfiedInterests	0	0	0	0
2	l2-3	258	netdev://[00:00:00:00:00:15]	OutTimedOutInterests	0	0	0	0
2	l2-3	259	netdev://[00:00:00:00:00:17]	InInterests	78.08	1.525	85	1.66016
2	l2-3	259	netdev://[00:00:00:00:00:17]	OutInterests	0	0	0	0
2	l2-3	259	netdev://[00:00:00:00:00:17]	InData	0	0	0	0
2	l2-3	259	netdev://[00:00:00:00:00:17]	OutData	78.08	80.3675	85	87.4902
2	l2-3	259	netdev://[00:00:00:00:00:17]	InNacks	0	0	0	0
2	l2-3	259	netdev://[00:00:00:00:00:17]	OutNacks	0	0	0	0
2	l2-3	259	netdev://[00:00:00:00:00:17]	InSatisfiedInterests	26.08	0	27	0
2	l2-3	259	netdev://[00:00:00:00:00:17]	InTimedOutInterests	0	0	0	0
2	l2-3	259	netdev://[00:00:00:00:00:17]	OutSatisfiedInterests	0	0	0	0
2	l2-3	259	netdev://[00:00:00:00:00:17]	OutTimedOutInterests	0	0	0	0
2	l2-3	-1	all	SatisfiedInterests	162.56	0	176	0
2	l2-3	-1	all	TimedOutInterests	0	0	0	0
2	l2-4	1	internal://	InInterests	0	0	0	0
2	l2-4	1	internal://	OutInterests	0	0	0	0
2	l2-4	1	internal://	InData	0	0	0	0
2	l2-4	1	internal://	OutData	0	0	0	0
2	l2-4	1	internal://	InNacks	0	0	0	0
2	l2-4	1	internal://	OutNacks	0	0	0	0
2	l2-4	1	internal://	InSatisfiedInterests	0	0	0	0
2	l2-4	1	internal://	InTimedOutInterests	0	0	0	0
2	l2-4	1	internal://	OutSatisfiedInterests	0.16	0	0	0
2	l2-4	1	internal://	OutTimedOutInterests	0	0	0	0
2	l2-4	2	internal://	InInterests	0	0	0	0
2	l2-4	2	internal://	OutInterests	0	0	0	0
2	l2-4	2	internal://	InData	0	0	0	0
2	l2-4	2	internal://	OutData	0	0	0	0
2	l2-4	2	internal://	InNacks	0	0	0	0
2	l2-4	2	internal://	OutNacks	0	0	0	0
2	l2-4	2	internal://	InSatisfiedInterests	0.16	0	0	0
2	l2-4	2	internal://	InTimedOutInterests	0	0	0	0
2	l2-4	2	internal://	OutSatisfiedInterests	0	0	0	0
2	l2-4	2	internal://	OutTimedOutInterests	0	0	0	0
2	l2-4	257	netdev://[00:00:00:00:00:0c]	InInterests	0	0	0	0
2	l2-4	257	netdev://[00:00:00:00:00:0c]	OutInterests	43.36	0.846875	38	0.742188
2	l2-4	257	netdev://[00:00:00:00:00:0c]	InData	43.36	44.6303	38	39.1133
2	l2-4	257	netdev://[00:00:00:00:00:0c]	OutData	0	0	0	0
2	l2-4	257	netdev://[00:00:00:00:00:0c]	InNacks	0	0	0	0
2	l2-4	257	netdev://[00:00:00:00:00:0c]	OutNacks	0	0	0	0
2	l2-4	257	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	0	0	0	0
2	l2-4	257	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	0	0	0	0
2	l2-4	257	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	43.36	0	38	0
2	l2-4	257	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	0	0	0	0
2	l2-4	258	netdev://[00:00:00:00:00:19]	InInterests	72.32	1.4125	79	1.54297
2	l2-4	258	netdev://[00:00:00:00:00:19]	OutInterests	0	0	0	0
2	l2-4	258	netdev://[00:00:00:00:00:19]	InData	0	0	0	0
2	l2-4	258	netdev://[00:00:00:00:00:19]	OutData	72.32	74.4387	79	81.3145
2	l2-4	258	netdev://[00:00:00:00:00:19]	InNacks	0	0	0	0
2	l2-4	258	netdev://[00:00:00:00:00:19]	OutNacks	0	0	0	0
2	l2-4	258	netdev://[00:00:00:00:00:19]	InSatisfiedInterests	19.52	0	15	0
2	l2-4	258	netdev://[00:00:00:00:00:19]	InTimedOutInterests	0	0	0	0
2	l2-4	258	netdev://[00:00:00:00:00:19]	OutSatisfiedInterests	0	0	0	0
2	l2-4	258	netdev://[00:00:00:00:00:19]	OutTimedOutInterests	0	0	0	0
2	l2-4	259	netdev://[00:00:00:00:00:1b]	InInterests	64	1.25	68	1.32812
2	l2-4	259	netdev://[00:00:00:00:00:1b]	OutInterests	0	0	0	0
2	l2-4	259	netdev://[00:00:00:00:00:1b]	InData	0	0	0	0
2	l2-4	259	netdev://[00:00:00:00:00:1b]	OutData	64	65.875	68	69.9922
2	l2-4	259	netdev://[00:00:00:00:00:1b]	InNacks	0	0	0	0
2	l2-4	259	netdev://[00:00:00:00:00:1b]	OutNacks	0	0	0	0
2	l2-4	259	netdev://[00:00:00:00:00:1b]	InSatisfiedInterests	24	0	23	0
2	l2-4	259	netdev://[00:00:00:00:00:1b]	InTimedOutInterests	0	0	0	0
2	l2-4	259	netdev://[00:00:00:00:00:1b]	OutSatisfiedInterests	0	0	0	0
2	l2-4	259	netdev://[00:00:00:00:00:1b]	OutTimedOutInterests	0	0	0	0
2	l2-4	-1	all	SatisfiedInterests	136.32	0	147	0
2	l2-4	-1	all	TimedOutInterests	0	0	0	0
2	l3-1	1	internal://	InInterests	0	0	0	0
2	l3-1	1	internal://	OutInterests	0	0	0	0
2	l3-1	1	internal://	InData	0	0	0	0
2	l3-1	1	internal://	OutData	0	0	0	0
2	l3-1	1	internal://	InNacks	0	0	0	0
2	l3-1	1	internal://	OutNacks	0	0	0	0
2	l3-1	1	internal://	InSatisfiedInterests	0	0	0	0
2	l3-1	1	internal://	InTimedOutInterests	0	0	0	0
2	l3-1	1	internal://	OutSatisfiedInterests	0.16	0	0	0
2	l3-1	1	internal://	OutTimedOutInterests	0	0	0	0
2	l3-1	2	internal://	InInterests	0	0	0	0
2	l3-1	2	internal://	OutInterests	0	0	0	0
2	l3-1	2	internal://	InData	0	0	0	0
2	l3-1	2	internal://	OutData	0	0	0	0
2	l3-1	2	internal://	InNacks	0	0	0	0
2	l3-1	2	internal://	OutNacks	0	0	0	0
2	l3-1	2	internal://	InSatisfiedInterests	0.16	0	0	0
2	l3-1	2	internal://	InTimedOutInterests	0	0	0	0
2	l3-1	2	internal://	OutSatisfiedInterests	0	0	0	0
2	l3-1	2	internal://	OutTimedOutInterests	0	0	0	0
2	l3-1	257	netdev://[00:00:00:00:00:0e]	InInterests	0	0	0	0
2	l3-1	257	netdev://[00:00:00:00:00:0e]	OutInterests	79.52	1.55312	79	1.54297
2	l3-1	257	netdev://[00:00:00:00:00:0e]	InData	79.52	81.8497	79	81.3145
2	l3-1	257	netdev://[00:00:00:00:00:0e]	OutData	0	0	0	0
2	l3-1	257	netdev://[00:00:00:00:00:0e]	InNacks	0	0	0	0
2	l3-1	257	netdev://[00:00:00:00:00:0e]	OutNacks	0	0	0	0
2	l3-1	257	netdev://[00:00:00:00:00:0e]	InSatisfiedInterests	0	0	0	0
2	l3-1	257	netdev://[00:00:00:00:00:0e]	InTimedOutInterests	0	0	0	0
2	l3-1	257	netdev://[00:00:00:00:00:0e]	OutSatisfiedInterests	79.52	0	79	0
2	l3-1	257	netdev://[00:00:00:00:00:0e]	OutTimedOutInterests	0	0	0	0
2	l3-1	258	appFace://	InInterests	296	1.55312	310	1.54297
2	l3-1	258	appFace://	OutInterests	0	0	0	0
2	l3-1	258	appFace://	InData	0	0	0	0
2	l3-1	258	appFace://	OutData	295.52	304.178	310	319.082
2	l3-1	258	appFace://	InNacks	0	0	0	0
2	l3-1	258	appFace://	OutNacks	0	0	0	0
2	l3-1	258	appFace://	InSatisfiedInterests	79.52	0	79	0
2	l3-1	258	appFace://	InTimedOutInterests	0	0	0	0
2	l3-1	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	l3-1	258	appFace://	OutTimedOutInterests	0	0	0	0
2	l3-1	-1	all	SatisfiedInterests	295.68	0	310	0
2	l3-1	-1	all	TimedOutInterests	0	0	0	0
2	l3-2	1	internal://	InInterests	0	0	0	0
2	l3-2	1	internal://	OutInterests	0	0	0	0
2	l3-2	1	internal://	InData	0	0	0	0
2	l3-2	1	internal://	OutData	0	0	0	0
2	l3-2	1	internal://	InNacks	0	0	0	0
2	l3-2	1	internal://	OutNacks	0	0	0	0
2	l3-2	1	internal://	InSatisfiedInterests	0	0	0	0
2	l3-2	1	internal://	InTimedOutInterests	0	0	0	0
2	l3-2	1	internal://	OutSatisfiedInterests	0.32	0	0	0
2	l3-2	1	internal://	OutTimedOutInterests	0	0	0	0
2	l3-2	2	internal://	InInterests	0	0	0	0
2	l3-2	2	internal://	OutInterests	0	0	0	0
2	l3-2	2	internal://	InData	0	0	0	0
2	l3-2	2	internal://	OutData	0	0	0	0
2	l3-2	2	internal://	InNacks	0	0	0	0
2	l3-2	2	internal://	OutNacks	0	0	0	0
2	l3-2	2	internal://	InSatisfiedInterests	0.16	0	0	0
2	l3-2	2	internal://	InTimedOutInterests	0	0	0	0
2	l3-2	2	internal://	OutSatisfiedInterests	0	0	0	0
2	l3-2	2	internal://	OutTimedOutInterests	0	0	0	0
2	l3-2	256	internal://	InInterests	0	0	0	0
2	l3-2	256	internal://	OutInterests	0	0	0	0
2	l3-2	256	internal://	InData	0	0	0	0
2	l3-2	256	internal://	OutData	0	0	0	0
2	l3-2	256	internal://	InNacks	0	0	0	0
2	l3-2	256	internal://	OutNacks	0	0	0	0
2	l3-2	256	internal://	InSatisfiedInterests	0.16	0	0	0
2	l3-2	256	internal://	InTimedOutInterests	0	0	0	0
2	l3-2	256	internal://	OutSatisfiedInterests	0	0	0	0
2	l3-2	256	internal://	OutTimedOutInterests	0	0	0	0
2	l3-2	257	netdev://[00:00:00:00:00:10]	InInterests	0	0	0	0
2	l3-2	257	netdev://[00:00:00:00:00:10]	OutInterests	68.48	1.3375	65	1.26953
2	l3-2	257	netdev://[00:00:00:00:00:10]	InData	66.88	68.8394	63	64.8457
2	l3-2	257	netdev://[00:00:00:00:00:10]	OutData	0	0	0	0
2	l3-2	257	netdev://[00:00:00:00:00:10]	InNacks	0	0	0	0
2	l3-2	257	netdev://[00:00:00:00:00:10]	OutNacks	0	0	0	0
2	l3-2	257	netdev://[00:00:00:00:00:10]	InSatisfiedInterests	0	0	0	0
2	l3-2	257	netdev://[00:00:00:00:00:10]	InTimedOutInterests	0	0	0	0
2	l3-2	257	netdev://[00:00:00:00:00:10]	OutSatisfiedInterests	66.88	0	63	0
2	l3-2	257	netdev://[00:00:00:00:00:10]	OutTimedOutInterests	0	0	0	0
2	l3-2	258	appFace://	InInterests	312.96	1.3375	337	1.26953
2	l3-2	258	appFace://	OutInterests	0	0	0	0
2	l3-2	258	appFace://	InData	0	0	0	0
2	l3-2	258	appFace://	OutData	311.2	320.317	335	344.814
2	l3-2	258	appFace://	InNacks	0	0	0	0
2	l3-2	258	appFace://	OutNacks	0	0	0	0
2	l3-2	258	appFace://	InSatisfiedInterests	66.88	0	63	0
2	l3-2	258	appFace://	InTimedOutInterests	0	0	0	0
2	l3-2	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	l3-2	258	appFace://	OutTimedOutInterests	0	0	0	0
2	l3-2	-1	all	SatisfiedInterests	311.52	0	335	0
2	l3-2	-1	all	TimedOutInterests	0	0	0	0
2	l3-3	1	internal://	InInterests	0	0	0	0
2	l3-3	1	internal://	OutInterests	0	0	0	0
2	l3-3	1	internal://	InData	0	0	0	0
2	l3-3	1	internal://	OutData	0	0	0	0
2	l3-3	1	internal://	InNacks	0	0	0	0
2	l3-3	1	internal://	OutNacks	0	0	0	0
2	l3-3	1	internal://	InSatisfiedInterests	0	0	0	0
2	l3-3	1	internal://	InTimedOutInterests	0	0	0	0
2	l3-3	1	internal://	OutSatisfiedInterests	0.32	0	0	0
2	l3-3	1	internal://	OutTimedOutInterests	0	0	0	0
2	l3-3	2	internal://	InInterests	0	0	0	0
2	l3-3	2	internal://	OutInterests	0	0	0	0
2	l3-3	2	internal://	InData	0	0	0	0
2	l3-3	2	internal://	OutData	0	0	0	0
2	l3-3	2	internal://	InNacks	0	0	0	0
2	l3-3	2	internal://	OutNacks	0	0	0	0
2	l3-3	2	internal://	InSatisfiedInterests	0.16	0	0	0
2	l3-3	2	internal://	InTimedOutInterests	0	0	0	0
2	l3-3	2	internal://	OutSatisfiedInterests	0	0	0	0
2	l3-3	2	internal://	OutTimedOutInterests	0	0	0	0
2	l3-3	256	internal://	InInterests	0	0	0	0
2	l3-3	256	internal://	OutInterests	0	0	0	0
2	l3-3	256	internal://	InData	0	0	0	0
2	l3-3	256	internal://	OutData	0	0	0	0
2	l3-3	256	internal://	InNacks	0	0	0	0
2	l3-3	256	internal://	OutNacks	0	0	0	0
2	l3-3	256	internal://	InSatisfiedInterests	0.16	0	0	0
2	l3-3	256	internal://	InTimedOutInterests	0	0	0	0
2	l3-3	256	internal://	OutSatisfiedInterests	0	0	0	0
2	l3-3	256	internal://	OutTimedOutInterests	0	0	0	0
2	l3-3	257	netdev://[00:00:00:00:00:12]	InInterests	0	0	0	0
2	l3-3	257	netdev://[00:00:00:00:00:12]	OutInterests	65.44	1.27812	62	1.21094
2	l3-3	257	netdev://[00:00:00:00:00:12]	InData	65.44	67.3572	62	63.8164
2	l3-3	257	netdev://[00:00:00:00:00:12]	OutData	0	0	0	0
2	l3-3	257	netdev://[00:00:00:00:00:12]	InNacks	0	0	0	0
2	l3-3	257	netdev://[00:00:00:00:00:12]	OutNacks	0	0	0	0
2	l3-3	257	netdev://[00:00:00:00:00:12]	InSatisfiedInterests	0	0	0	0
2	l3-3	257	netdev://[00:00:00:00:00:12]	InTimedOutInterests	0	0	0	0
2	l3-3	257	netdev://[00:00:00:00:00:12]	OutSatisfiedInterests	65.44	0	62	0
2	l3-3	257	netdev://[00:00:00:00:00:12]	OutTimedOutInterests	0	0	0	0
2	l3-3	258	appFace://	InInterests	288	1.27812	309	1.21094
2	l3-3	258	appFace://	OutInterests	0	0	0	0
2	l3-3	258	appFace://	InData	0	0	0	0
2	l3-3	258	appFace://	OutData	286.24	294.626	307	315.994
2	l3-3	258	appFace://	InNacks	0	0	0	0
2	l3-3	258	appFace://	OutNacks	0	0	0	0
2	l3-3	258	appFace://	InSatisfiedInterests	65.44	0	62	0
2	l3-3	258	appFace://	InTimedOutInterests	0	0	0	0
2	l3-3	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	l3-3	258	appFace://	OutTimedOutInterests	0	0	0	0
2	l3-3	-1	all	SatisfiedInterests	286.56	0	307	0
2	l3-3	-1	all	TimedOutInterests	0	0	0	0
2	l3-4	1	internal://	InInterests	0	0	0	0
2	l3-4	1	internal://	OutInterests	0	0	0	0
2	l3-4	1	internal://	InData	0	0	0	0
2	l3-4	1	internal://	OutData	0	0	0	0
2	l3-4	1	internal://	InNacks	0	0	0	0
2	l3-4	1	internal://	OutNacks	0	0	0	0
2	l3-4	1	internal://	InSatisfiedInterests	0	0	0	0
2	l3-4	1	internal://	InTimedOutInterests	0	0	0	0
2	l3-4	1	internal://	OutSatisfiedInterests	0.32	0	0	0
2	l3-4	1	internal://	OutTimedOutInterests	0	0	0	0
2	l3-4	2	internal://	InInterests	0	0	0	0
2	l3-4	2	internal://	OutInterests	0	0	0	0
2	l3-4	2	internal://	InData	0	0	0	0
2	l3-4	2	internal://	OutData	0	0	0	0
2	l3-4	2	internal://	InNacks	0	0	0	0
2	l3-4	2	internal://	OutNacks	0	0	0	0
2	l3-4	2	internal://	InSatisfiedInterests	0.16	0	0	0
2	l3-4	2	internal://	InTimedOutInterests	0	0	0	0
2	l3-4	2	internal://	OutSatisfiedInterests	0	0	0	0
2	l3-4	2	internal://	OutTimedOutInterests	0	0	0	0
2	l3-4	256	internal://	InInterests	0	0	0	0
2	l3-4	256	internal://	OutInterests	0	0	0	0
2	l3-4	256	internal://	InData	0	0	0	0
2	l3-4	256	internal://	OutData	0	0	0	0
2	l3-4	256	internal://	InNacks	0	0	0	0
2	l3-4	256	internal://	OutNacks	0	0	0	0
2	l3-4	256	internal://	InSatisfiedInterests	0.16	0	0	0
2	l3-4	256	internal://	InTimedOutInterests	0	0	0	0
2	l3-4	256	internal://	OutSatisfiedInterests	0	0	0	0
2	l3-4	256	internal://	OutTimedOutInterests	0	0	0	0
2	l3-4	257	netdev://[00:00:00:00:00:14]	InInterests	0	0	0	0
2	l3-4	257	netdev://[00:00:00:00:00:14]	OutInterests	72.48	1.41562	74	1.44531
2	l3-4	257	netdev://[00:00:00:00:00:14]	InData	73.12	75.2622	75	77.1973
2	l3-4	257	netdev://[00:00:00:00:00:14]	OutData	0	0	0	0
2	l3-4	257	netdev://[00:00:00:00:00:14]	InNacks	0	0	0	0
2	l3-4	257	netdev://[00:00:00:00:00:14]	OutNacks	0	0	0	0
2	l3-4	257	netdev://[00:00:00:00:00:14]	InSatisfiedInterests	0	0	0	0
2	l3-4	257	netdev://[00:00:00:00:00:14]	InTimedOutInterests	0	0	0	0
2	l3-4	257	netdev://[00:00:00:00:00:14]	OutSatisfiedInterests	73.12	0	75	0
2	l3-4	257	netdev://[00:00:00:00:00:14]	OutTimedOutInterests	0	0	0	0
2	l3-4	258	appFace://	InInterests	250.72	1.41562	270	1.44531
2	l3-4	258	appFace://	OutInterests	0	0	0	0
2	l3-4	258	appFace://	InData	0	0	0	0
2	l3-4	258	appFace://	OutData	251.36	258.724	271	278.939
2	l3-4	258	appFace://	InNacks	0	0	0	0
2	l3-4	258	appFace://	OutNacks	0	0	0	0
2	l3-4	258	appFace://	InSatisfiedInterests	73.12	0	75	0
2	l3-4	258	appFace://	InTimedOutInterests	0	0	0	0
2	l3-4	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	l3-4	258	appFace://	OutTimedOutInterests	0	0	0	0
2	l3-4	-1	all	SatisfiedInterests	251.68	0	271	0
2	l3-4	-1	all	TimedOutInterests	0	0	0	0
2	l3-5	1	internal://	InInterests	0	0	0	0
2	l3-5	1	internal://	OutInterests	0	0	0	0
2	l3-5	1	internal://	InData	0	0	0	0
2	l3-5	1	internal://	OutData	0	0	0	0
2	l3-5	1	internal://	InNacks	0	0	0	0
2	l3-5	1	internal://	OutNacks	0	0	0	0
2	l3-5	1	internal://	InSatisfiedInterests	0	0	0	0
2	l3-5	1	internal://	InTimedOutInterests	0	0	0	0
2	l3-5	1	internal://	OutSatisfiedInterests	0.32	0	0	0
2	l3-5	1	internal://	OutTimedOutInterests	0	0	0	0
2	l3-5	2	internal://	InInterests	0	0	0	0
2	l3-5	2	internal://	OutInterests	0	0	0	0
2	l3-5	2	internal://	InData	0	0	0	0
2	l3-5	2	internal://	OutData	0	0	0	0
2	l3-5	2	internal://	InNacks	0	0	0	0
2	l3-5	2	internal://	OutNacks	0	0	0	0
2	l3-5	2	internal://	InSatisfiedInterests	0.16	0	0	0
2	l3-5	2	internal://	InTimedOutInterests	0	0	0	0
2	l3-5	2	internal://	OutSatisfiedInterests	0	0	0	0
2	l3-5	2	internal://	OutTimedOutInterests	0	0	0	0
2	l3-5	256	internal://	InInterests	0	0	0	0
2	l3-5	256	internal://	OutInterests	0	0	0	0
2	l3-5	256	internal://	InData	0	0	0	0
2	l3-5	256	internal://	OutData	0	0	0	0
2	l3-5	256	internal://	InNacks	0	0	0	0
2	l3-5	256	internal://	OutNacks	0	0	0	0
2	l3-5	256	internal://	InSatisfiedInterests	0.16	0	0	0
2	l3-5	256	internal://	InTimedOutInterests	0	0	0	0
2	l3-5	256	internal://	OutSatisfiedInterests	0	0	0	0
2	l3-5	256	internal://	OutTimedOutInterests	0	0	0	0
2	l3-5	257	netdev://[00:00:00:00:00:16]	InInterests	0	0	0	0
2	l3-5	257	netdev://[00:00:00:00:00:16]	OutInterests	84.32	1.64687	91	1.77734
2	l3-5	257	netdev://[00:00:00:00:00:16]	InData	84.32	86.7903	91	93.666
2	l3-5	257	netdev://[00:00:00:00:00:16]	OutData	0	0	0	0
2	l3-5	257	netdev://[00:00:00:00:00:16]	InNacks	0	0	0	0
2	l3-5	257	netdev://[00:00:00:00:00:16]	OutNacks	0	0	0	0
2	l3-5	257	netdev://[00:00:00:00:00:16]	InSatisfiedInterests	0	0	0	0
2	l3-5	257	netdev://[00:00:00:00:00:16]	InTimedOutInterests	0	0	0	0
2	l3-5	257	netdev://[00:00:00:00:00:16]	OutSatisfiedInterests	84.32	0	91	0
2	l3-5	257	netdev://[00:00:00:00:00:16]	OutTimedOutInterests	0	0	0	0
2	l3-5	258	appFace://	InInterests	269.6	1.64687	304	1.77734
2	l3-5	258	appFace://	OutInterests	0	0	0	0
2	l3-5	258	appFace://	InData	0	0	0	0
2	l3-5	258	appFace://	OutData	268.64	276.51	303	311.877
2	l3-5	258	appFace://	InNacks	0	0	0	0
2	l3-5	258	appFace://	OutNacks	0	0	0	0
2	l3-5	258	appFace://	InSatisfiedInterests	84.32	0	91	0
2	l3-5	258	appFace://	InTimedOutInterests	0	0	0	0
2	l3-5	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	l3-5	258	appFace://	OutTimedOutInterests	0	0	0	0
2	l3-5	-1	all	SatisfiedInterests	268.96	0	303	0
2	l3-5	-1	all	TimedOutInterests	0	0	0	0
2	l3-6	1	internal://	InInterests	0	0	0	0
2	l3-6	1	internal://	OutInterests	0	0	0	0
2	l3-6	1	internal://	InData	0	0	0	0
2	l3-6	1	internal://	OutData	0	0	0	0
2	l3-6	1	internal://	InNacks	0	0	0	0
2	l3-6	1	internal://	OutNacks	0	0	0	0
2	l3-6	1	internal://	InSatisfiedInterests	0	0	0	0
2	l3-6	1	internal://	InTimedOutInterests	0	0	0	0
2	l3-6	1	internal://	OutSatisfiedInterests	0.32	0	0	0
2	l3-6	1	internal://	OutTimedOutInterests	0	0	0	0
2	l3-6	2	internal://	InInterests	0	0	0	0
2	l3-6	2	internal://	OutInterests	0	0	0	0
2	l3-6	2	internal://	InData	0	0	0	0
2	l3-6	2	internal://	OutData	0	0	0	0
2	l3-6	2	internal://	InNacks	0	0	0	0
2	l3-6	2	internal://	OutNacks	0	0	0	0
2	l3-6	2	internal://	InSatisfiedInterests	0.16	0	0	0
2	l3-6	2	internal://	InTimedOutInterests	0	0	0	0
2	l3-6	2	internal://	OutSatisfiedInterests	0	0	0	0
2	l3-6	2	internal://	OutTimedOutInterests	0	0	0	0
2	l3-6	256	internal://	InInterests	0	0	0	0
2	l3-6	256	internal://	OutInterests	0	0	0	0
2	l3-6	256	internal://	InData	0	0	0	0
2	l3-6	256	internal://	OutData	0	0	0	0
2	l3-6	256	internal://	InNacks	0	0	0	0
2	l3-6	256	internal://	OutNacks	0	0	0	0
2	l3-6	256	internal://	InSatisfiedInterests	0.16	0	0	0
2	l3-6	256	internal://	InTimedOutInterests	0	0	0	0
2	l3-6	256	internal://	OutSatisfiedInterests	0	0	0	0
2	l3-6	256	internal://	OutTimedOutInterests	0	0	0	0
2	l3-6	257	netdev://[00:00:00:00:00:18]	InInterests	0	0	0	0
2	l3-6	257	netdev://[00:00:00:00:00:18]	OutInterests	78.08	1.525	85	1.66016
2	l3-6	257	netdev://[00:00:00:00:00:18]	InData	78.08	80.3675	85	87.4902
2	l3-6	257	netdev://[00:00:00:00:00:18]	OutData	0	0	0	0
2	l3-6	257	netdev://[00:00:00:00:00:18]	InNacks	0	0	0	0
2	l3-6	257	netdev://[00:00:00:00:00:18]	OutNacks	0	0	0	0
2	l3-6	257	netdev://[00:00:00:00:00:18]	InSatisfiedInterests	0	0	0	0
2	l3-6	257	netdev://[00:00:00:00:00:18]	InTimedOutInterests	0	0	0	0
